Datum,Ponovljena,Opstina,Pocetna Cena,Procenjena Vrednost,%,Tip,Kategorija,Opis,Link
2025-03-27,False,Врање-град,6552.7,9361.0,70.0,Nepokretnosti,Шумско земљиште,"- ¼ идеалног дела Шуме 4. класе површине 06а 37м2, потес Дубоки дол, број дела 1, врста земљишта  - шумско, катастарска парцела 5892, Лист непокретности 205 КО Буштрање - у износу од 9.361,00 динара,",https://eaukcija.sud.rs/#/aukcije/126807
2025-03-27,False,Врање-град,16873.5,24105.0,70.0,Nepokretnosti,Пољопривредно земљиште,"- ¼ идеалног дела Винограда 4. класе површине 20а 62м2, потес Дубоки дол, број дела 1, врста земљишта  - пољопривредно, катастарска парцела 6074, Лист непокретности 205 КО Буштрање - у износу од 24.105,00 динара,",https://eaukcija.sud.rs/#/aukcije/126808
2025-03-27,False,Рача,396795.0,566850.0,70.0,Nepokretnosti,Пољопривредно земљиште,"Парцела, , Општина: Рача, КО: Сипић, Број парцеле: 3332, Површина парцеле (м2): 32206",https://eaukcija.sud.rs/#/aukcije/126809
2025-03-27,False,Врање-град,1310.4,1872.0,70.0,Nepokretnosti,Шумско земљиште,"- ¼ идеалног дела Шуме 4. класе површине 01а 28м2, потес Белајкин дол, број дела 1, врста земљишта  - шумско, катастарска парцела 5677, Лист непокретности 205 КО Буштрање - у износу од 1.872,00 динара,",https://eaukcija.sud.rs/#/aukcije/126810
2025-03-27,False,Врање-град,2785.3,3979.0,70.0,Nepokretnosti,Шумско земљиште,"- ¼ идеалног дела Шуме 4. класе површине 02а 75м2, потес Белајкин дол, број дела 1, врста земљишта  - шумско, катастарска парцела 5744, Лист непокретности 205 КО Буштрање - у износу од 3.979,00 динара,",https://eaukcija.sud.rs/#/aukcije/126813
2025-03-27,False,Врање-град,5815.6,8308.0,70.0,Nepokretnosti,Шумско земљиште,"- ¼ идеалног дела Шуме 4. класе површине 05а 69м2, потес Белајкин дол, број дела 1, врста земљишта  - шумско, катастарска парцела 5751, Лист непокретности 205 КО Буштрање - у износу од 8.308,00 динара,",https://eaukcija.sud.rs/#/aukcije/126814
2025-03-27,False,Врање-град,491.4,702.0,70.0,Nepokretnosti,Шумско земљиште,"- ¼ идеалног дела Шуме 4. класе површине 48м2, потес Белајкин дол, број дела 1, врста земљишта  - шумско, катастарска парцела 5758, Лист непокретности 205 КО Буштрање - у износу од 702,00 динара,",https://eaukcija.sud.rs/#/aukcije/126815
2025-03-27,False,Врање-град,3031.0,4330.0,70.0,Nepokretnosti,Шумско земљиште,"- ¼ идеалног дела Шуме 4. класе површине 02a 99м2, потес Белајкин дол, број дела 1, врста земљишта  - шумско, катастарска парцела 5777, Лист непокретности 205 КО Буштрање - у износу од 4.330,00 динара,",https://eaukcija.sud.rs/#/aukcije/126817
2025-03-27,False,Врање-град,4259.5,6085.0,70.0,Nepokretnosti,Пољопривредно земљиште,"- ¼ идеалног дела Винограда 4. класе површине 05а 19м2, потес Белајкин дол, број дела 1, врста земљишта  - пољопривредно, катастарска парцела 5779, Лист непокретности 205 КО Буштрање - у износу од 6.085,00 динара,",https://eaukcija.sud.rs/#/aukcije/126818
2025-03-27,False,Врање-град,1801.8,2574.0,70.0,Nepokretnosti,Пољопривредно земљиште,"- ½  идеалног дела Врта 2. класе површине 01а 08м2, потес Белајкин дол, број дела 1, врста земљишта  - пољопривредно, катастарска парцела 5577, Лист непокретности 211 КО Буштрање - у износу од 2.574,00 динара,",https://eaukcija.sud.rs/#/aukcije/126819
2025-03-27,False,Врање-град,1064.7,1521.0,70.0,Nepokretnosti,Пољопривредно земљиште,"- ¼  идеалног дела Врта 2. класе површине 01а 29м2, потес Белајкин дол, број дела 1, врста земљишта  - пољопривредно, катастарска парцела 5579, Лист непокретности 205 КО Буштрање - у износу од 1.521,00 динара,",https://eaukcija.sud.rs/#/aukcije/126820
2025-03-27,False,Врање-град,1146.6,1638.0,70.0,Nepokretnosti,Пољопривредно земљиште,"- ¼  идеалног дела Врта 2. класе површине 01а 41м2, потес Белајкин дол, број дела 1, врста земљишта  - пољопривредно, катастарска парцела 5580, Лист непокретности 205 КО Буштрање - у износу од 1.638,00 динара,",https://eaukcija.sud.rs/#/aukcije/126821
2025-03-27,False,Врање-град,21296.8,30424.0,70.0,Nepokretnosti,Пољопривредно земљиште,"- ¼ идеалног дела Пашњака 6. класе површине 26а 01м2, потес Белајкин дол, број дела 1, врста земљишта  - пољопривредно, катастарска парцела 5631, Лист непокретности 205 КО Буштрање - у износу од 30.424,00 динара,",https://eaukcija.sud.rs/#/aukcije/126822
2025-03-27,False,Врање-град,14252.7,20361.0,70.0,Nepokretnosti,Пољопривредно земљиште,"- ¼ идеалног дела Пашњака 6. класе површине 17а 41м2, потес Белајкин дол, број дела 1, врста земљишта  - пољопривредно, катастарска парцела 5636, Лист непокретности 205 КО Буштрање - у износу од 20.361,00 динара,",https://eaukcija.sud.rs/#/aukcije/126823
2025-03-27,False,Врање-град,4095.7,5851.0,70.0,Nepokretnosti,Шумско земљиште,"- ¼ идеалног дела Шуме 6. класе површине 04а, потес Белајкин дол, број дела 1, врста земљишта  - шумско, катастарска парцела 5637, Лист непокретности 205 КО Буштрање - у износу од 5.851,00 динара, ",https://eaukcija.sud.rs/#/aukcije/126824
2025-03-27,False,Врање-град,8437.1,12053.0,70.0,Nepokretnosti,Пољопривредно земљиште,"- ¼ идеалног дела Воћњака 5. класе површине 10a 33м2, потес Дубоки дол, број дела 1, врста земљишта  - пољопривредно, катастарска парцела 5045/2, Лист непокретности 205 КО Буштрање - у износу од 12.053,00 динара,",https://eaukcija.sud.rs/#/aukcije/126825
2025-03-27,False,Врање-град,2293.2,3276.0,70.0,Nepokretnosti,Пољопривредно земљиште,"- ¼ идеалног дела Воћњака 2. класе површине 02a 81м2, потес Дубоки дол, број дела 1, врста земљишта  - пољопривредно, катастарска парцела 5067, Лист непокретности 205 КО Буштрање - у износу од 3.276,00 динара,",https://eaukcija.sud.rs/#/aukcije/126826
2025-03-27,False,Врање-град,1474.2,2106.0,70.0,Nepokretnosti,Пољопривредно земљиште,"- ¼ идеалног дела Њиве 4. класе површине 01а 76м2, потес Река, број дела 1, врста земљишта  - пољопривредно, катастарска парцела 5099, Лист непокретности 205 КО Буштрање - у износу од 2.106,00 динара,",https://eaukcija.sud.rs/#/aukcije/126827
2025-03-27,False,Врање-град,5569.9,7957.0,70.0,Nepokretnosti,Пољопривредно земљиште,"- ½  идеалног дела Воћњака 2. класе површине 03а 41м2, потес Река, број дела 1, врста земљишта  - пољопривредно, катастарска парцела 5118, Лист непокретности 211 КО Буштрање - у износу од 7.957,00 динара,",https://eaukcija.sud.rs/#/aukcije/126828
2025-03-27,False,Врање-град,227959.9,325657.0,70.0,Nepokretnosti,Кућа,"- ½ идеалног дела земљишта под зградом и другим објектом, површине 57м2, потес Река, број дела 1, врста земљишта – грађевинско земљиште изван грађевинског подручја, катастарска парцела 5111, Лист непокретности 211 КО Буштрање, ½ идеалног дела Породичне стамбене зграде  површине 57м2, улица Река број 81, број објекта 1, изграђена на катастарској парцели 5111, Лист непокретности 211 КО Буштрање, ½ идеалног дела земљишта под зградом и другим објектом, површине 84м2, потес Река, број дела 2, врста земљишта – грађевинско земљиште изван грађевинског подручја, катастарска парцела 5111, Лист непокретности 211 КО Буштрање, ½ идеалног дела Помоћне зграде  површине 84м2, улица Река, број објекта 2, изграђена на катастарској парцели 5111, Лист непокретности 211 КО Буштрање, ½ идеалног дела земљишта под зградом и другим објектом, површине 21м2, потес Река, број дела 3, врста земљишта – грађевинско земљиште изван грађевинског подручја, катастарска парцела 5111, Лист непокретности 211 КО Буштрање, ½ ",https://eaukcija.sud.rs/#/aukcije/126829
